,CUSTNO,avg_grade,가공_avg,가구/인테_avg,일상_avg,스포츠_avg,패션잡화_avg,교육/문화_avg,기타_avg,가전_avg,의류_avg,신선_avg,의약품_avg,사치품_avg,food_grade,fun_grade,etc_grade,fresh_grade,fashion_grade,necce_grade,sport_grade,stuff_grade,digital_grade,edu_grade,high_grade,medi_grade,fre_grade,GENDER,AGE,target_grade,R_grade
11211,11212,1.0,1.0,0.0,1.6666666666666667,0.0,1.0,0.3333333333333333,0.0,0.0,0.6666666666666666,2.0,0.3333333333333333,0.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,0,5,0.0,5.0
11212,11213,2.0,1.0,1.3333333333333333,2.0,1.0,1.0,1.0,1.6666666666666667,0.0,1.0,2.0,1.3333333333333333,0.0,4.0,1.0,2.0,2.0,4.0,2.0,4.0,5.0,0.0,5.0,0.0,4.0,2.0,1,3,1.0,5.0
11213,11214,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,2.0,2.0,1.3333333333333333,0.0,1.0,0.0,0.0,4.0,2.0,1.0,5.0,2.0,0.0,2.0,0.0,1.0,1.0,1,5,1.0,4.0
11214,11215,2.0,2.0,2.6666666666666665,4.0,5.0,2.333333333333333,0.0,0.0,0.0,3.0,2.333333333333333,0.0,4.333333333333333,5.0,3.0,0.0,4.0,6.0,3.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,1,5,0.0,4.0
11215,11216,2.0,1.3333333333333333,2.0,3.0,3.0,3.0,2.6666666666666665,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,6.0,3.0,6.0,2.0,3.0,0.0,5.0,0.0,0.0,5.0,1,3,1.0,4.0
11216,11217,5.0,1.0,0.0,2.0,1.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,5.0,1.0,0.0,0.0,6.0,1,5,0.0,5.0
11217,11218,6.0,2.0,2.0,2.6666666666666665,3.0,2.333333333333333,1.3333333333333333,0.0,4.0,3.0,3.0,0.6666666666666666,1.3333333333333333,3.0,3.0,0.0,3.0,6.0,3.0,2.0,3.0,3.0,3.0,0.0,5.0,1.0,1,5,1.0,4.0
11218,11219,2.0,1.0,1.0,1.0,2.333333333333333,1.0,1.0,3.0,0.6666666666666666,1.0,2.0,0.0,0.0,2.0,2.0,6.0,5.0,2.0,1.0,2.0,5.0,2.0,5.0,0.0,0.0,2.0,1,4,0.0,4.0
11219,11220,1.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.0,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1,5,1.0,5.0
11220,11221,2.0,1.0,1.0,2.0,0.3333333333333333,2.0,1.0,0.0,0.6666666666666666,1.3333333333333333,2.0,1.3333333333333333,0.0,5.0,4.0,0.0,6.0,5.0,2.0,4.0,5.0,1.0,5.0,0.0,3.0,4.0,1,3,1.0,5.0
11221,11222,5.0,1.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.0,2.0,0.6666666666666666,1.0,2.0,0.6666666666666666,1.0,5.0,0.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,5.0,2.0,1,4,0.0,4.0
11222,11223,3.0,1.6666666666666667,0.3333333333333333,3.333333333333333,3.6666666666666665,1.6666666666666667,0.3333333333333333,1.0,0.0,3.333333333333333,2.333333333333333,0.6666666666666666,0.0,6.0,0.0,0.0,3.0,3.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1,4,1.0,5.0
11223,11224,1.0,1.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,2.0,0.0,1.0,2.0,1.3333333333333333,0.0,4.0,2.0,5.0,5.0,1.0,2.0,4.0,5.0,0.0,1.0,0.0,5.0,6.0,1,4,1.0,5.0
11224,11225,2.0,2.0,1.3333333333333333,1.0,4.333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.6666666666666665,3.0,2.0,0.0,2.6666666666666665,2.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,2.0,2.0,0.0,6.0,0,3,0.0,4.0
11225,11226,1.0,1.0,0.6666666666666666,2.0,2.333333333333333,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,1.0,0.0,5.0,5.0,6.0,5.0,2.0,1.0,5.0,5.0,1.0,4.0,0.0,0.0,1.0,1,4,1.0,5.0
11226,11227,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,4,1.0,3.0
11227,11228,2.0,1.0,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,1.0,0.6666666666666666,0.0,1.6666666666666667,2.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,5.0,1,5,0.0,4.0
11228,11229,1.0,2.0,0.0,2.0,5.0,1.6666666666666667,1.0,1.0,1.3333333333333333,3.0,1.6666666666666667,0.0,4.0,5.0,0.0,4.0,1.0,2.0,2.0,6.0,5.0,0.0,4.0,2.0,0.0,6.0,1,6,1.0,5.0
11229,11230,1.0,1.0,0.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,3.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,2.0,0.6666666666666666,0.0,1.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,2.0,6.0,0.0,4.0,3.0,1,3,0.0,4.0
11230,11231,1.0,1.3333333333333333,2.0,1.6666666666666667,2.0,2.6666666666666665,2.0,2.0,1.3333333333333333,3.0,2.333333333333333,0.0,0.0,2.0,5.0,1.0,2.0,2.0,2.0,4.0,5.0,0.0,2.0,0.0,0.0,6.0,1,3,0.0,4.0
11231,11232,1.0,1.0,0.0,1.3333333333333333,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,5,0.0,4.0
11232,11233,2.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,1.6666666666666667,3.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,2.0,5.0,5.0,2.0,2.0,0.0,6.0,0.0,0.0,5.0,1,3,1.0,5.0
11233,11234,2.0,2.0,1.6666666666666667,2.0,3.0,2.6666666666666665,2.333333333333333,2.0,0.0,3.0,2.6666666666666665,0.6666666666666666,0.0,3.0,3.0,4.0,2.0,6.0,3.0,6.0,2.0,0.0,3.0,0.0,5.0,2.0,1,4,0.0,4.0
11234,11235,2.0,2.0,2.6666666666666665,2.0,3.6666666666666665,2.333333333333333,1.0,0.0,4.0,3.0,3.0,0.6666666666666666,2.6666666666666665,3.0,3.0,0.0,6.0,3.0,2.0,6.0,3.0,2.0,5.0,2.0,0.0,3.0,1,5,0.0,5.0
11235,11236,1.0,1.0,1.0,2.0,1.6666666666666667,1.3333333333333333,1.0,0.0,0.0,2.333333333333333,2.0,0.0,1.3333333333333333,5.0,2.0,0.0,4.0,2.0,2.0,2.0,4.0,0.0,5.0,1.0,0.0,6.0,1,5,1.0,5.0
11236,11237,2.0,1.0,0.3333333333333333,1.6666666666666667,3.0,1.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667,0.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,5.0,0.0,2.0,0.0,5.0,4.0,1,4,1.0,5.0
11237,11238,1.0,1.0,0.3333333333333333,2.0,0.6666666666666666,1.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,2.0,2.0,0.0,5.0,4.0,5.0,1.0,4.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,6.0,1,3,1.0,4.0
11238,11239,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.3333333333333333,0.0,1.6666666666666667,2.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,1,3,1.0,4.0
11239,11240,1.0,1.0,0.3333333333333333,1.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,2.0,0.3333333333333333,0.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,1.0,1,4,0.0,4.0
11240,11241,5.0,1.0,1.3333333333333333,1.0,2.6666666666666665,0.3333333333333333,2.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,1.3333333333333333,4.0,6.0,0.0,5.0,5.0,4.0,5.0,4.0,0.0,2.0,0.0,0.0,5.0,1,2,1.0,5.0
11241,11242,2.0,1.0,0.0,1.0,3.0,1.0,1.6666666666666667,0.6666666666666666,0.0,2.333333333333333,2.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,2.0,0.0,5.0,0.0,0.0,1.0,1,4,1.0,4.0
11242,11243,2.0,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.0,1.0,3.0,0.0,1.6666666666666667,2.0,2.0,0.0,2.0,1.0,6.0,5.0,3.0,5.0,1.0,6.0,0.0,5.0,0.0,5.0,1.0,1,5,0.0,5.0
11243,11244,2.0,1.0,1.0,1.6666666666666667,1.0,1.0,3.0,2.0,1.3333333333333333,1.0,2.0,0.3333333333333333,0.0,5.0,2.0,4.0,1.0,2.0,2.0,5.0,5.0,5.0,3.0,0.0,0.0,1.0,0,4,0.0,5.0
11244,11245,1.0,1.0,0.6666666666666666,1.0,1.6666666666666667,1.0,1.0,1.3333333333333333,0.0,1.0,2.0,0.6666666666666666,0.0,1.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,0.0,5.0,0.0,5.0,1.0,1,3,1.0,5.0
11245,11246,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,2.333333333333333,0.0,0.0,2.333333333333333,2.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0,4,0.0,4.0
11246,11247,3.0,2.0,2.6666666666666665,2.6666666666666665,3.0,1.0,1.0,0.6666666666666666,1.3333333333333333,3.0,3.0,0.0,0.0,2.0,2.0,2.0,6.0,5.0,3.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,1,4,1.0,4.0
11247,11248,2.0,1.0,0.6666666666666666,1.0,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,2.0,0.0,0.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,4.0,0.0,5.0,0.0,0.0,1.0,1,3,0.0,4.0
11248,11249,3.0,2.0,2.0,2.0,3.0,2.6666666666666665,0.6666666666666666,0.0,4.0,3.0,3.0,0.0,1.3333333333333333,6.0,6.0,0.0,3.0,5.0,3.0,6.0,3.0,6.0,1.0,1.0,0.0,2.0,1,4,0.0,4.0
11249,11250,1.0,1.0,0.0,1.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,1,4,1.0,5.0
11250,11251,3.0,2.0,2.333333333333333,2.0,5.0,1.0,2.333333333333333,0.0,4.0,3.6666666666666665,2.6666666666666665,0.6666666666666666,0.0,6.0,3.0,0.0,5.0,6.0,3.0,5.0,5.0,6.0,3.0,0.0,0.0,6.0,1,3,0.0,5.0
11251,11252,1.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,1.0,4.0,0.0,5.0,0.0,6.0,1.0,1,4,1.0,4.0
11252,11253,1.0,1.0,0.0,1.0,3.0,2.333333333333333,1.0,0.0,0.0,2.333333333333333,1.0,2.0,1.0,4.0,0.0,0.0,4.0,2.0,1.0,2.0,5.0,0.0,2.0,0.0,2.0,6.0,1,3,1.0,5.0
11253,11254,2.0,1.0,0.0,1.6666666666666667,1.0,1.3333333333333333,1.0,0.6666666666666666,0.0,1.0,2.0,0.3333333333333333,0.0,2.0,0.0,1.0,2.0,2.0,4.0,1.0,4.0,0.0,2.0,0.0,4.0,1.0,1,4,1.0,4.0
11254,11255,2.0,1.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,0.0,2.0,2.0,0.0,2.6666666666666665,6.0,1.0,6.0,6.0,5.0,2.0,1.0,5.0,0.0,5.0,3.0,0.0,3.0,1,5,0.0,4.0
11255,11256,3.0,2.0,2.6666666666666665,4.0,3.6666666666666665,2.0,3.0,0.0,4.0,3.0,2.333333333333333,0.6666666666666666,4.0,6.0,6.0,0.0,6.0,3.0,6.0,6.0,3.0,3.0,3.0,6.0,5.0,6.0,1,6,1.0,4.0
11256,11257,5.0,2.0,0.0,3.333333333333333,1.0,1.6666666666666667,1.3333333333333333,0.0,0.0,2.0,2.0,0.0,4.0,5.0,0.0,0.0,1.0,5.0,6.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,1,3,1.0,4.0
11257,11258,2.0,1.3333333333333333,2.6666666666666665,1.3333333333333333,3.6666666666666665,2.0,3.0,0.0,1.3333333333333333,3.0,3.0,0.0,1.3333333333333333,2.0,5.0,0.0,3.0,2.0,2.0,5.0,5.0,5.0,6.0,1.0,0.0,2.0,1,3,0.0,5.0
11258,11259,2.0,1.0,1.0,2.0,0.6666666666666666,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,2.0,1.3333333333333333,0.0,5.0,4.0,0.0,5.0,2.0,2.0,4.0,4.0,5.0,1.0,0.0,5.0,1.0,1,4,1.0,5.0
11259,11260,1.0,1.6666666666666667,2.6666666666666665,2.0,3.0,1.6666666666666667,2.0,0.0,1.3333333333333333,3.0,1.6666666666666667,0.0,2.6666666666666665,5.0,6.0,0.0,5.0,2.0,5.0,2.0,5.0,0.0,2.0,5.0,0.0,2.0,1,5,1.0,4.0
11260,11261,1.0,1.0,0.0,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.0,0.6666666666666666,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0,0.0,5.0,0.0,5.0,5.0,0,4,1.0,5.0
11261,11262,3.0,2.0,1.3333333333333333,3.6666666666666665,3.0,3.333333333333333,1.0,0.0,2.6666666666666665,3.0,2.6666666666666665,0.0,4.0,3.0,6.0,0.0,3.0,6.0,6.0,6.0,3.0,6.0,6.0,3.0,0.0,5.0,1,4,0.0,4.0
11262,11263,2.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,3.0,0.6666666666666666,1.0,2.0,2.0,0.0,5.0,4.0,3.0,5.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,5.0,1.0,1,4,1.0,5.0
11263,11264,2.0,1.0,0.6666666666666666,2.0,2.333333333333333,1.0,2.0,0.0,0.0,1.6666666666666667,2.0,0.3333333333333333,1.3333333333333333,5.0,5.0,0.0,5.0,1.0,5.0,5.0,4.0,0.0,3.0,5.0,4.0,1.0,1,4,1.0,5.0
11264,11265,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,1.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,4.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,1,4,0.0,4.0
11265,11266,1.0,1.0,0.3333333333333333,1.3333333333333333,1.0,1.0,1.0,2.333333333333333,0.0,1.0,2.0,0.6666666666666666,0.0,2.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,0.0,5.0,0.0,2.0,5.0,0,3,0.0,4.0
11266,11267,2.0,1.0,0.6666666666666666,2.0,1.6666666666666667,1.0,0.3333333333333333,3.0,0.0,1.0,2.0,1.0,0.0,2.0,5.0,3.0,2.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,1,5,1.0,4.0
11267,11268,1.0,1.0,0.6666666666666666,2.0,0.3333333333333333,0.3333333333333333,1.0,2.0,0.0,1.0,2.0,0.6666666666666666,0.0,4.0,2.0,4.0,2.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,4.0,1.0,0,4,1.0,5.0
11268,11269,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,3.0,2.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,0,4,0.0,4.0
11269,11270,1.0,1.0,1.3333333333333333,1.6666666666666667,3.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,1.0,2.0,0.6666666666666666,0.0,5.0,2.0,1.0,2.0,2.0,2.0,5.0,5.0,0.0,5.0,0.0,0.0,1.0,1,4,1.0,4.0
11270,11271,1.0,1.0,0.0,1.6666666666666667,0.6666666666666666,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,1.0,1,5,0.0,5.0
11271,11272,3.0,2.0,2.0,4.0,3.0,1.0,1.6666666666666667,0.0,4.0,3.0,3.0,0.0,1.3333333333333333,6.0,2.0,0.0,3.0,3.0,6.0,3.0,3.0,6.0,5.0,3.0,0.0,1.0,1,5,0.0,5.0
11272,11273,1.0,1.0,0.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,2.0,0.6666666666666666,0.0,4.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1,5,1.0,4.0
11273,11274,1.0,1.0,0.3333333333333333,1.0,2.333333333333333,1.6666666666666667,1.6666666666666667,0.0,0.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,3.0,1,4,0.0,4.0
11274,11275,2.0,1.0,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,4.0,1.0,0,4,1.0,4.0
11275,11276,2.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,1.6666666666666667,1.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,1,4,0.0,4.0
11276,11277,5.0,1.0,0.3333333333333333,1.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,0.0,5.0,1.0,0.0,6.0,4.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1,5,1.0,5.0
11277,11278,2.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,3.0,1.0,0.6666666666666666,2.0,0.0,3.0,2.0,1.0,1.3333333333333333,2.0,5.0,6.0,6.0,2.0,5.0,6.0,5.0,0.0,1.0,0.0,5.0,5.0,1,4,1.0,5.0
11278,11279,1.0,1.0,0.0,1.6666666666666667,2.0,0.0,1.6666666666666667,0.0,0.6666666666666666,2.333333333333333,1.3333333333333333,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,6.0,0.0,4.0,3.0,0.0,0.0,2.0,1,4,0.0,4.0
11279,11280,1.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1,4,0.0,5.0
11280,11281,2.0,1.0,1.0,2.0,2.333333333333333,1.6666666666666667,2.0,0.6666666666666666,0.0,1.0,2.0,1.6666666666666667,1.3333333333333333,5.0,5.0,2.0,5.0,4.0,2.0,5.0,5.0,0.0,3.0,3.0,5.0,2.0,1,4,0.0,5.0
11281,11282,2.0,1.6666666666666667,1.3333333333333333,2.0,2.0,2.333333333333333,3.0,0.6666666666666666,1.3333333333333333,3.0,3.0,0.0,1.3333333333333333,3.0,3.0,0.0,6.0,2.0,3.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,0,3,0.0,5.0
11282,11283,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,2.0,1.3333333333333333,0.0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,2.0,5.0,0.0,1.0,1.0,0,5,0.0,4.0
11283,11284,1.0,1.0,1.0,1.6666666666666667,0.6666666666666666,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,5.0,1.0,1.0,4.0,1.0,0.0,6.0,0.0,0.0,6.0,0,4,0.0,5.0
11284,11285,1.0,1.0,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0,2.0,5.0,0.0,2.0,0.0,0.0,3.0,0,4,0.0,4.0
11285,11286,1.0,1.0,1.0,1.3333333333333333,2.333333333333333,0.3333333333333333,1.0,0.0,0.0,1.3333333333333333,1.0,0.0,0.0,1.0,2.0,0.0,4.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,1,4,0.0,5.0
11286,11287,1.0,1.0,0.6666666666666666,2.0,0.6666666666666666,1.3333333333333333,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,0.0,5.0,1.0,2.0,2.0,5.0,0.0,4.0,0.0,3.0,1.0,1,5,0.0,4.0
11287,11288,6.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.6666666666666667,0.0,0.0,1.0,2.0,0.6666666666666666,0.0,2.0,4.0,0.0,5.0,5.0,6.0,1.0,4.0,0.0,6.0,0.0,0.0,1.0,1,5,1.0,5.0
11288,11289,1.0,1.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,2.333333333333333,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,4.0,0.0,0.0,1.0,1,6,0.0,4.0
11289,11290,2.0,2.0,2.0,2.6666666666666665,2.0,2.333333333333333,0.6666666666666666,0.0,4.0,3.0,3.0,0.0,1.3333333333333333,3.0,5.0,0.0,3.0,5.0,6.0,1.0,2.0,2.0,1.0,0.0,0.0,6.0,1,3,0.0,4.0
11290,11291,1.0,1.0,1.0,2.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,2.0,1.0,1.0,0.6666666666666666,0.0,5.0,2.0,0.0,4.0,1.0,1.0,4.0,4.0,5.0,4.0,0.0,0.0,2.0,1,4,1.0,5.0
11291,11292,1.0,1.0,0.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,1.0,0.0,1.3333333333333333,2.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,4.0,0.0,5.0,5.0,1.0,0.0,0.0,5.0,1,5,1.0,4.0
11292,11293,1.0,1.0,0.3333333333333333,1.0,1.3333333333333333,1.0,1.6666666666666667,0.0,0.0,1.0,2.0,1.3333333333333333,0.0,4.0,0.0,0.0,4.0,4.0,4.0,2.0,1.0,0.0,5.0,0.0,5.0,2.0,1,3,1.0,5.0
11293,11294,1.0,2.0,1.3333333333333333,2.333333333333333,0.0,1.6666666666666667,3.0,1.3333333333333333,0.0,2.333333333333333,3.0,0.0,0.0,3.0,5.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,1,2,0.0,4.0
11294,11295,1.0,1.0,0.6666666666666666,2.0,0.0,1.0,1.3333333333333333,2.0,0.0,0.6666666666666666,2.0,1.0,1.3333333333333333,2.0,4.0,2.0,1.0,2.0,2.0,0.0,5.0,0.0,2.0,2.0,4.0,4.0,1,3,1.0,4.0
11295,11296,5.0,2.0,0.0,4.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1,2,1.0,4.0
11296,11297,1.0,1.0,0.0,1.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,2.0,0.6666666666666666,0.0,5.0,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1,6,1.0,5.0
11297,11298,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,2.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,5,1.0,5.0
11298,11299,5.0,1.0,2.0,1.6666666666666667,0.6666666666666666,1.0,1.0,2.6666666666666665,0.0,1.0,2.0,0.6666666666666666,0.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,4.0,0.0,5.0,0.0,1.0,2.0,0,2,1.0,5.0
11299,11300,2.0,1.0,1.0,2.0,3.0,2.6666666666666665,3.0,0.0,0.0,2.333333333333333,2.0,1.3333333333333333,2.6666666666666665,2.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,6.0,2.0,4.0,2.0,0,3,0.0,4.0
11300,11301,5.0,2.0,3.333333333333333,2.333333333333333,3.0,3.333333333333333,0.0,0.0,0.0,3.0,3.0,0.0,2.6666666666666665,5.0,6.0,0.0,5.0,5.0,5.0,2.0,5.0,0.0,0.0,1.0,0.0,6.0,1,4,1.0,5.0
11301,11302,2.0,2.0,0.0,2.6666666666666665,3.0,1.3333333333333333,3.0,1.6666666666666667,2.6666666666666665,3.0,3.0,0.0,0.0,2.0,0.0,5.0,3.0,5.0,2.0,2.0,4.0,5.0,3.0,0.0,0.0,5.0,0,4,1.0,5.0
11302,11303,1.0,1.0,0.0,1.0,0.3333333333333333,3.0,1.0,0.0,0.6666666666666666,1.0,2.0,2.0,1.3333333333333333,1.0,0.0,0.0,4.0,4.0,5.0,0.0,5.0,1.0,1.0,4.0,5.0,2.0,1,4,1.0,4.0
11303,11304,2.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.333333333333333,0.0,1.0,2.0,1.3333333333333333,0.0,5.0,5.0,3.0,2.0,1.0,5.0,1.0,4.0,0.0,5.0,0.0,6.0,1.0,1,4,0.0,4.0
11304,11305,2.0,1.0,1.0,2.0,3.0,1.6666666666666667,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.0,2.0,2.0,6.0,2.0,2.0,5.0,5.0,5.0,2.0,0.0,4.0,5.0,5.0,1,6,0.0,5.0
11305,11306,1.0,1.0,0.3333333333333333,2.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.6666666666666666,1.0,1.0,2.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,5.0,0.0,2.0,2.0,1,4,1.0,5.0
11306,11307,3.0,1.0,2.333333333333333,2.0,3.6666666666666665,2.333333333333333,1.0,1.0,2.6666666666666665,3.0,2.0,0.6666666666666666,4.0,5.0,2.0,0.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,2.0,0.0,6.0,1,5,0.0,4.0
